record_time,line_no,has_defect,mh,mb,oc,sh,sp,spc,pic_file_name
2024-06-11 01:10:15,4,1,4,1,0,4,1,4,202406110110154.jpg
2024-06-14 11:23:01,4,1,3,1,3,4,1,0,202406141123014.jpg
2024-06-03 23:11:59,4,1,1,1,8,1,4,6,202406032311594.jpg
2024-06-10 17:01:54,1,1,2,0,8,5,2,2,202406101701541.jpg
2024-06-16 23:54:45,3,1,0,1,5,0,3,6,202406162354453.jpg
2024-06-27 09:42:59,4,1,0,1,1,1,3,0,202406270942594.jpg
2024-06-26 11:06:34,1,0,0,0,0,0,0,0,202406261106341.jpg
2024-06-18 01:37:22,3,1,4,1,8,4,3,3,202406180137223.jpg
2024-06-19 21:10:32,4,0,0,0,0,0,0,0,202406192110324.jpg
2024-06-22 00:53:23,4,0,0,0,0,0,0,0,202406220053234.jpg
2024-06-27 17:37:12,4,0,0,0,0,0,0,0,202406271737124.jpg
2024-07-01 17:07:58,2,1,1,1,6,2,0,0,202407011707582.jpg
2024-06-03 10:22:40,1,0,0,0,0,0,0,0,202406031022401.jpg
2024-06-30 16:09:45,4,0,0,0,0,0,0,0,202406301609454.jpg
2024-06-09 20:26:56,4,1,3,0,0,2,0,7,202406092026564.jpg
2024-06-03 03:35:09,3,0,0,0,0,0,0,0,202406030335093.jpg
2024-06-18 09:09:15,5,1,0,0,1,5,4,2,202406180909155.jpg
2024-06-05 06:22:02,2,1,0,1,4,0,3,4,202406050622022.jpg
2024-06-19 22:00:51,5,1,1,1,7,2,2,1,202406192200515.jpg
2024-06-10 00:29:07,4,1,2,0,5,2,2,7,202406100029074.jpg
2024-06-27 14:44:23,5,1,1,0,0,2,2,1,202406271444235.jpg
2024-06-05 12:14:27,1,1,4,0,0,4,1,0,202406051214271.jpg
2024-06-03 22:30:59,5,0,0,0,0,0,0,0,202406032230595.jpg
2024-06-06 15:23:09,3,0,0,0,0,0,0,0,202406061523093.jpg
2024-07-01 06:38:15,5,1,2,1,8,3,0,0,202407010638155.jpg
2024-06-08 03:22:10,5,0,0,0,0,0,0,0,202406080322105.jpg
2024-06-30 22:23:54,5,1,3,0,6,3,2,6,202406302223545.jpg
2024-06-23 20:36:41,3,1,4,0,9,4,0,0,202406232036413.jpg
2024-06-17 17:44:52,4,0,0,0,0,0,0,0,202406171744524.jpg
2024-06-10 03:24:09,2,0,0,0,0,0,0,0,202406100324092.jpg
2024-06-23 01:23:57,2,0,0,0,0,0,0,0,202406230123572.jpg
2024-06-18 01:44:32,3,0,0,0,0,0,0,0,202406180144323.jpg
2024-06-07 22:35:17,3,0,0,0,0,0,0,0,202406072235173.jpg
2024-06-12 23:27:18,4,1,2,0,6,0,3,2,202406122327184.jpg
2024-06-10 11:45:39,5,0,0,0,0,0,0,0,202406101145395.jpg
2024-06-16 21:17:08,5,1,1,1,9,5,2,4,202406162117085.jpg
2024-06-15 09:52:29,1,1,4,0,4,1,3,0,202406150952291.jpg
2024-06-15 17:37:59,1,0,0,0,0,0,0,0,202406151737591.jpg
2024-06-25 23:17:02,1,1,2,1,1,1,3,7,202406252317021.jpg
2024-06-11 21:50:10,5,0,0,0,0,0,0,0,202406112150105.jpg
2024-06-16 16:50:04,4,0,0,0,0,0,0,0,202406161650044.jpg
2024-06-22 02:17:54,4,1,3,0,0,2,0,4,202406220217544.jpg
2024-06-14 21:39:10,3,1,4,0,0,0,4,0,202406142139103.jpg
2024-06-02 07:19:20,1,0,0,0,0,0,0,0,202406020719201.jpg
2024-06-30 20:16:02,5,1,4,1,5,2,1,2,202406302016025.jpg
2024-06-17 14:27:17,2,0,0,0,0,0,0,0,202406171427172.jpg
2024-06-19 12:38:29,3,1,4,1,4,3,3,6,202406191238293.jpg
2024-06-16 04:06:48,2,0,0,0,0,0,0,0,202406160406482.jpg
2024-06-16 00:30:42,2,1,1,0,1,1,0,7,202406160030422.jpg
2024-06-20 02:02:09,2,1,1,0,7,1,0,2,202406200202092.jpg
2024-06-15 10:37:54,2,0,0,0,0,0,0,0,202406151037542.jpg
2024-06-03 05:00:00,4,0,0,0,0,0,0,0,202406030500004.jpg
2024-06-15 02:21:10,3,0,0,0,0,0,0,0,202406150221103.jpg
2024-06-06 05:32:22,2,1,3,0,4,2,3,3,202406060532222.jpg
2024-06-08 04:22:07,2,1,1,1,8,3,0,4,202406080422072.jpg
2024-06-20 11:14:10,2,0,0,0,0,0,0,0,202406201114102.jpg
2024-06-11 20:28:36,4,1,2,1,4,5,1,2,202406112028364.jpg
2024-06-07 10:15:23,2,1,3,1,7,0,0,1,202406071015232.jpg
2024-06-13 12:30:31,3,0,0,0,0,0,0,0,202406131230313.jpg
2024-06-16 03:00:13,3,0,0,0,0,0,0,0,202406160300133.jpg
2024-06-21 01:32:43,5,1,1,1,1,2,0,7,202406210132435.jpg
2024-06-17 22:36:22,2,1,1,0,5,2,2,0,202406172236222.jpg
2024-06-03 20:59:36,3,1,2,0,9,0,2,5,202406032059363.jpg
2024-06-28 15:30:28,3,1,1,1,7,1,1,7,202406281530283.jpg
2024-06-14 00:55:22,1,1,2,0,5,0,3,6,202406140055221.jpg
2024-06-29 23:57:21,3,1,3,0,9,0,2,3,202406292357213.jpg
2024-06-05 11:29:00,4,0,0,0,0,0,0,0,202406051129004.jpg
2024-06-12 02:42:41,2,1,2,0,6,1,0,1,202406120242412.jpg
2024-06-08 13:09:10,4,0,0,0,0,0,0,0,202406081309104.jpg
2024-06-10 22:34:19,5,0,0,0,0,0,0,0,202406102234195.jpg
2024-06-07 19:31:31,4,0,0,0,0,0,0,0,202406071931314.jpg
2024-06-22 14:36:20,3,0,0,0,0,0,0,0,202406221436203.jpg
2024-06-12 10:59:28,2,0,0,0,0,0,0,0,202406121059282.jpg
2024-06-23 15:09:00,5,0,0,0,0,0,0,0,202406231509005.jpg
2024-06-21 14:59:15,1,1,4,1,0,0,2,2,202406211459151.jpg
2024-06-13 16:51:24,5,1,4,0,6,1,0,3,202406131651245.jpg
2024-07-01 08:14:11,2,1,3,1,4,0,4,3,202407010814112.jpg
2024-06-22 08:09:18,4,1,2,0,2,0,3,3,202406220809184.jpg
2024-06-26 19:14:12,2,0,0,0,0,0,0,0,202406261914122.jpg
2024-06-28 04:43:41,1,0,0,0,0,0,0,0,202406280443411.jpg
2024-06-17 01:36:16,3,1,4,0,7,1,0,7,202406170136163.jpg
2024-06-12 11:54:09,3,1,0,1,9,4,2,2,202406121154093.jpg
2024-06-21 14:34:55,2,1,3,0,6,5,3,5,202406211434552.jpg
2024-06-02 18:56:26,4,1,3,0,3,4,4,5,202406021856264.jpg
2024-07-01 13:18:15,5,0,0,0,0,0,0,0,202407011318155.jpg
2024-06-02 04:18:28,1,1,0,0,8,4,1,4,202406020418281.jpg
2024-06-25 20:59:50,5,1,0,1,5,5,3,5,202406252059505.jpg
2024-06-20 14:38:45,1,0,0,0,0,0,0,0,202406201438451.jpg
2024-06-26 10:37:22,3,1,2,1,4,3,0,6,202406261037223.jpg
2024-06-16 23:25:11,1,1,3,0,4,5,1,4,202406162325111.jpg
2024-06-25 10:10:40,5,0,0,0,0,0,0,0,202406251010405.jpg
2024-06-29 05:33:54,4,0,0,0,0,0,0,0,202406290533544.jpg
2024-06-23 07:42:09,2,0,0,0,0,0,0,0,202406230742092.jpg
2024-06-20 01:44:37,1,1,1,1,9,0,3,6,202406200144371.jpg
2024-06-07 21:09:03,4,1,0,1,3,3,3,1,202406072109034.jpg
2024-06-14 02:48:58,3,0,0,0,0,0,0,0,202406140248583.jpg
2024-06-13 14:26:52,4,1,2,1,3,1,3,5,202406131426524.jpg
2024-06-06 16:19:30,2,1,4,0,6,3,0,5,202406061619302.jpg
2024-06-22 05:49:07,5,1,4,1,2,3,1,6,202406220549075.jpg
2024-06-22 04:58:22,5,1,3,1,8,4,0,6,202406220458225.jpg
2024-06-12 04:29:45,3,1,3,1,7,4,3,5,202406120429453.jpg
2024-06-05 22:43:39,2,1,0,0,6,2,3,7,202406052243392.jpg
2024-06-25 06:22:51,1,0,0,0,0,0,0,0,202406250622511.jpg
2024-06-25 08:13:23,4,1,4,1,8,0,0,0,202406250813234.jpg
2024-06-10 05:13:27,4,0,0,0,0,0,0,0,202406100513274.jpg
2024-06-23 12:51:29,4,0,0,0,0,0,0,0,202406231251294.jpg
2024-06-06 16:55:43,1,0,0,0,0,0,0,0,202406061655431.jpg
2024-06-27 08:08:55,3,1,3,1,2,3,1,3,202406270808553.jpg
2024-06-30 09:18:52,5,1,1,0,6,4,1,5,202406300918525.jpg
2024-06-15 16:40:23,2,1,1,1,4,2,0,1,202406151640232.jpg
2024-06-02 03:48:28,4,0,0,0,0,0,0,0,202406020348284.jpg
2024-06-29 03:19:38,3,1,2,0,2,1,4,1,202406290319383.jpg
2024-06-09 15:04:49,5,0,0,0,0,0,0,0,202406091504495.jpg
2024-06-24 18:56:14,3,0,0,0,0,0,0,0,202406241856143.jpg
2024-06-23 01:34:26,5,1,2,0,8,4,3,2,202406230134265.jpg
2024-06-04 03:42:25,1,1,4,1,2,0,1,1,202406040342251.jpg
2024-06-09 06:18:50,5,0,0,0,0,0,0,0,202406090618505.jpg
2024-06-29 13:26:48,1,0,0,0,0,0,0,0,202406291326481.jpg
2024-07-01 15:13:01,5,1,1,0,4,3,0,0,202407011513015.jpg
2024-06-13 09:26:56,5,1,2,1,2,0,4,4,202406130926565.jpg
2024-06-02 13:34:05,3,1,4,0,4,5,4,0,202406021334053.jpg
2024-06-03 08:06:09,1,0,0,0,0,0,0,0,202406030806091.jpg
2024-06-29 06:22:15,3,1,2,1,9,1,0,4,202406290622153.jpg
2024-06-22 17:26:47,2,1,0,1,8,2,1,3,202406221726472.jpg
2024-06-19 02:45:29,4,0,0,0,0,0,0,0,202406190245294.jpg
2024-06-10 20:31:02,5,1,3,0,7,5,4,7,202406102031025.jpg
2024-06-06 00:47:24,1,0,0,0,0,0,0,0,202406060047241.jpg
2024-06-13 17:06:09,4,0,0,0,0,0,0,0,202406131706094.jpg
2024-06-30 00:15:37,4,1,4,0,8,2,4,2,202406300015374.jpg
2024-06-19 05:18:31,4,0,0,0,0,0,0,0,202406190518314.jpg
2024-06-05 16:48:05,4,0,0,0,0,0,0,0,202406051648054.jpg
2024-06-09 07:58:42,5,0,0,0,0,0,0,0,202406090758425.jpg
2024-06-08 16:05:22,1,1,0,1,8,4,0,4,202406081605221.jpg
2024-06-06 09:38:16,5,0,0,0,0,0,0,0,202406060938165.jpg
2024-07-01 11:15:24,5,1,1,0,3,3,4,5,202407011115245.jpg
2024-06-14 00:25:06,5,0,0,0,0,0,0,0,202406140025065.jpg
2024-06-27 17:25:40,5,1,1,1,2,3,0,3,202406271725405.jpg
2024-06-09 08:48:02,3,1,4,0,7,2,3,0,202406090848023.jpg
2024-06-08 03:21:34,2,1,0,0,4,2,2,1,202406080321342.jpg
2024-06-05 00:06:24,5,0,0,0,0,0,0,0,202406050006245.jpg
2024-06-26 11:35:19,2,0,0,0,0,0,0,0,202406261135192.jpg
2024-06-24 12:14:44,1,0,0,0,0,0,0,0,202406241214441.jpg
2024-06-10 13:33:32,1,1,0,1,8,2,1,7,202406101333321.jpg
2024-06-24 13:59:47,5,1,1,0,7,3,0,7,202406241359475.jpg
2024-06-21 22:18:28,2,0,0,0,0,0,0,0,202406212218282.jpg
2024-06-26 07:17:40,2,0,0,0,0,0,0,0,202406260717402.jpg
2024-06-01 21:25:32,1,1,1,1,1,2,4,0,202406012125321.jpg
2024-06-09 16:13:13,3,0,0,0,0,0,0,0,202406091613133.jpg
2024-06-15 15:54:54,3,0,0,0,0,0,0,0,202406151554543.jpg
2024-06-10 16:58:17,2,0,0,0,0,0,0,0,202406101658172.jpg
2024-06-13 00:26:43,3,1,1,0,6,5,2,6,202406130026433.jpg
2024-06-23 06:32:46,3,1,4,0,7,5,1,3,202406230632463.jpg
2024-06-10 05:34:04,5,0,0,0,0,0,0,0,202406100534045.jpg
2024-06-22 05:04:34,1,0,0,0,0,0,0,0,202406220504341.jpg
2024-06-23 08:33:38,2,1,1,1,3,2,3,7,202406230833382.jpg
2024-06-02 20:27:36,4,0,0,0,0,0,0,0,202406022027364.jpg
2024-06-18 14:44:14,1,0,0,0,0,0,0,0,202406181444141.jpg
2024-06-23 16:57:14,3,1,1,1,1,0,4,5,202406231657143.jpg
2024-06-18 22:15:26,4,0,0,0,0,0,0,0,202406182215264.jpg
2024-06-28 07:09:31,2,1,0,0,4,0,0,1,202406280709312.jpg
2024-06-12 10:57:30,2,0,0,0,0,0,0,0,202406121057302.jpg
2024-06-16 21:20:05,2,0,0,0,0,0,0,0,202406162120052.jpg
2024-06-18 12:48:41,4,0,0,0,0,0,0,0,202406181248414.jpg
2024-06-07 15:42:27,2,0,0,0,0,0,0,0,202406071542272.jpg
2024-06-14 12:08:06,1,1,1,0,9,1,1,0,202406141208061.jpg
2024-06-02 11:19:34,3,0,0,0,0,0,0,0,202406021119343.jpg
2024-06-05 08:17:49,2,0,0,0,0,0,0,0,202406050817492.jpg
2024-06-16 23:35:48,3,1,3,1,3,2,1,2,202406162335483.jpg
2024-06-13 04:13:53,3,0,0,0,0,0,0,0,202406130413533.jpg
2024-07-01 18:22:17,5,0,0,0,0,0,0,0,202407011822175.jpg
2024-06-29 17:51:44,1,1,1,1,1,2,4,5,202406291751441.jpg
2024-06-02 00:30:04,4,1,2,1,7,1,2,0,202406020030044.jpg
2024-06-09 17:32:31,5,1,2,0,0,2,4,1,202406091732315.jpg
2024-06-16 14:56:00,2,1,1,1,6,4,4,7,202406161456002.jpg
2024-06-20 19:00:12,3,1,2,1,7,2,1,1,202406201900123.jpg
2024-06-29 16:12:11,3,1,1,0,5,0,4,3,202406291612113.jpg
2024-06-04 08:12:22,1,0,0,0,0,0,0,0,202406040812221.jpg
2024-06-24 15:16:40,2,1,2,0,8,1,1,0,202406241516402.jpg
2024-06-21 09:38:05,5,0,0,0,0,0,0,0,202406210938055.jpg
2024-06-10 15:00:01,1,1,2,0,4,2,1,3,202406101500011.jpg
2024-06-20 15:26:26,4,1,1,0,1,2,3,7,202406201526264.jpg
2024-06-14 02:24:44,4,0,0,0,0,0,0,0,202406140224444.jpg
2024-06-23 20:07:38,2,1,2,1,7,5,1,4,202406232007382.jpg
2024-06-10 22:39:23,5,0,0,0,0,0,0,0,202406102239235.jpg
2024-06-25 18:36:11,2,1,3,1,5,1,4,7,202406251836112.jpg
2024-06-07 06:29:57,5,1,0,1,6,3,2,5,202406070629575.jpg
2024-07-01 08:28:16,3,0,0,0,0,0,0,0,202407010828163.jpg
2024-06-19 08:29:30,4,0,0,0,0,0,0,0,202406190829304.jpg
2024-06-16 13:40:49,1,0,0,0,0,0,0,0,202406161340491.jpg
2024-07-01 19:55:53,5,0,0,0,0,0,0,0,202407011955535.jpg
2024-06-04 03:08:18,3,1,1,0,9,3,4,4,202406040308183.jpg
2024-06-13 20:16:16,5,1,2,0,5,0,4,0,202406132016165.jpg
2024-06-17 04:22:41,1,1,3,1,9,3,2,1,202406170422411.jpg
2024-06-03 17:07:46,1,0,0,0,0,0,0,0,202406031707461.jpg
2024-06-22 09:49:40,1,0,0,0,0,0,0,0,202406220949401.jpg
2024-06-13 09:11:15,4,0,0,0,0,0,0,0,202406130911154.jpg
2024-06-19 14:21:01,4,1,3,0,5,4,4,5,202406191421014.jpg
2024-06-27 19:41:10,4,1,0,0,9,0,1,4,202406271941104.jpg
2024-06-29 16:38:02,4,1,0,1,0,2,0,4,202406291638024.jpg
2024-06-05 00:23:07,2,0,0,0,0,0,0,0,202406050023072.jpg
2024-06-25 04:35:38,1,1,2,0,1,1,3,5,202406250435381.jpg
2024-06-21 05:46:39,4,1,3,0,0,1,4,7,202406210546394.jpg
2024-06-09 07:06:59,5,1,2,0,3,1,0,4,202406090706595.jpg
2024-06-29 22:11:14,2,1,4,1,8,5,4,1,202406292211142.jpg
2024-06-28 23:51:54,5,1,1,0,3,1,4,3,202406282351545.jpg
2024-06-05 15:15:28,4,1,4,0,2,3,3,2,202406051515284.jpg
2024-06-25 22:35:49,5,0,0,0,0,0,0,0,202406252235495.jpg
2024-06-09 03:26:46,4,0,0,0,0,0,0,0,202406090326464.jpg
2024-06-07 08:32:58,5,0,0,0,0,0,0,0,202406070832585.jpg
2024-06-09 12:44:07,5,1,2,1,0,4,2,2,202406091244075.jpg
2024-06-08 06:42:46,5,0,0,0,0,0,0,0,202406080642465.jpg
2024-06-19 22:46:00,1,1,4,1,7,0,3,2,202406192246001.jpg
2024-06-03 01:21:28,3,1,3,1,5,4,4,5,202406030121283.jpg
2024-06-04 03:50:42,1,0,0,0,0,0,0,0,202406040350421.jpg
2024-06-03 23:41:52,4,1,2,1,4,3,1,0,202406032341524.jpg
2024-06-28 13:06:20,4,1,1,0,0,3,0,1,202406281306204.jpg
2024-06-17 06:46:42,4,0,0,0,0,0,0,0,202406170646424.jpg
2024-06-22 05:56:48,3,1,2,1,5,4,4,7,202406220556483.jpg
2024-06-22 11:38:14,2,1,3,1,2,1,3,0,202406221138142.jpg
2024-07-01 21:20:36,2,0,0,0,0,0,0,0,202407012120362.jpg
2024-06-11 00:22:08,1,1,3,0,9,3,2,7,202406110022081.jpg
2024-06-22 05:49:43,5,0,0,0,0,0,0,0,202406220549435.jpg
2024-06-20 06:13:30,2,1,1,0,6,3,4,7,202406200613302.jpg
2024-07-01 00:16:58,4,0,0,0,0,0,0,0,202407010016584.jpg
2024-07-01 14:42:14,2,0,0,0,0,0,0,0,202407011442142.jpg
2024-06-20 00:50:21,2,0,0,0,0,0,0,0,202406200050212.jpg
2024-06-15 07:45:01,2,0,0,0,0,0,0,0,202406150745012.jpg
2024-06-06 15:23:30,4,1,2,0,7,2,2,7,202406061523304.jpg
2024-06-06 18:59:18,5,0,0,0,0,0,0,0,202406061859185.jpg
2024-07-01 02:27:59,4,0,0,0,0,0,0,0,202407010227594.jpg
2024-06-03 11:26:31,3,1,4,0,0,2,4,1,202406031126313.jpg
2024-06-24 11:41:54,5,1,3,1,8,0,2,4,202406241141545.jpg
2024-06-12 21:17:44,2,0,0,0,0,0,0,0,202406122117442.jpg
2024-06-11 08:09:13,1,1,0,1,3,5,3,3,202406110809131.jpg
2024-06-11 09:18:28,2,0,0,0,0,0,0,0,202406110918282.jpg
2024-06-12 02:30:17,1,1,0,0,8,2,4,6,202406120230171.jpg
2024-06-23 03:16:01,1,0,0,0,0,0,0,0,202406230316011.jpg
2024-06-11 19:30:34,4,1,2,1,7,0,0,2,202406111930344.jpg
2024-06-19 11:44:25,3,0,0,0,0,0,0,0,202406191144253.jpg
2024-06-11 02:40:12,3,0,0,0,0,0,0,0,202406110240123.jpg
2024-06-14 02:47:00,4,1,1,1,5,5,1,2,202406140247004.jpg
2024-06-18 00:23:20,4,1,1,0,5,1,2,5,202406180023204.jpg
2024-06-29 14:25:27,4,1,0,0,5,4,2,2,202406291425274.jpg
2024-06-10 17:51:21,4,1,0,0,6,4,1,0,202406101751214.jpg
2024-06-04 15:09:23,4,0,0,0,0,0,0,0,202406041509234.jpg
2024-06-06 03:06:41,4,0,0,0,0,0,0,0,202406060306414.jpg
2024-06-03 02:36:15,3,0,0,0,0,0,0,0,202406030236153.jpg
2024-06-29 09:30:34,1,0,0,0,0,0,0,0,202406290930341.jpg
2024-06-19 15:50:07,5,1,2,1,4,3,0,1,202406191550075.jpg
2024-06-21 11:10:29,2,1,2,1,3,1,0,4,202406211110292.jpg
2024-06-22 11:32:25,2,1,1,1,0,4,1,3,202406221132252.jpg
2024-06-27 15:42:10,2,0,0,0,0,0,0,0,202406271542102.jpg
2024-06-05 13:06:21,5,0,0,0,0,0,0,0,202406051306215.jpg
2024-06-28 05:14:21,2,1,2,0,9,0,4,7,202406280514212.jpg
2024-06-15 07:18:10,1,0,0,0,0,0,0,0,202406150718101.jpg
2024-06-10 21:21:24,5,0,0,0,0,0,0,0,202406102121245.jpg
2024-06-07 05:21:25,2,0,0,0,0,0,0,0,202406070521252.jpg
2024-06-22 03:22:02,3,0,0,0,0,0,0,0,202406220322023.jpg
2024-06-29 21:54:49,3,0,0,0,0,0,0,0,202406292154493.jpg
2024-06-29 06:11:24,1,1,3,1,8,5,4,3,202406290611241.jpg
2024-06-15 23:44:10,1,0,0,0,0,0,0,0,202406152344101.jpg
2024-06-13 08:21:19,3,1,3,1,7,2,3,0,202406130821193.jpg
2024-06-30 17:29:10,5,0,0,0,0,0,0,0,202406301729105.jpg
2024-06-30 16:12:25,1,1,4,1,3,2,4,3,202406301612251.jpg
2024-06-02 02:45:32,3,0,0,0,0,0,0,0,202406020245323.jpg
2024-06-19 04:42:52,5,1,1,1,6,4,3,0,202406190442525.jpg
2024-06-19 02:30:43,1,0,0,0,0,0,0,0,202406190230431.jpg
2024-06-09 03:20:33,3,0,0,0,0,0,0,0,202406090320333.jpg
2024-06-06 16:43:09,1,1,1,0,1,2,1,3,202406061643091.jpg
2024-06-05 17:23:10,4,1,0,0,5,4,3,7,202406051723104.jpg
2024-06-17 14:01:19,2,1,3,1,0,2,0,6,202406171401192.jpg
2024-07-01 11:55:22,2,0,0,0,0,0,0,0,202407011155222.jpg
2024-06-12 00:52:54,4,1,1,1,3,4,3,6,202406120052544.jpg
2024-06-15 00:55:02,5,0,0,0,0,0,0,0,202406150055025.jpg
2024-06-26 19:33:45,5,1,0,1,6,2,4,2,202406261933455.jpg
2024-06-06 22:25:57,4,1,3,1,6,2,3,5,202406062225574.jpg
2024-06-28 19:34:03,1,0,0,0,0,0,0,0,202406281934031.jpg
2024-06-05 13:14:27,1,1,1,1,4,4,0,6,202406051314271.jpg
2024-06-30 17:32:05,5,0,0,0,0,0,0,0,202406301732055.jpg
2024-06-04 02:39:19,5,0,0,0,0,0,0,0,202406040239195.jpg
2024-06-19 03:28:25,4,1,3,1,6,5,2,2,202406190328254.jpg
2024-06-28 04:43:52,2,1,2,1,2,3,0,7,202406280443522.jpg
2024-06-30 01:37:00,3,1,0,1,5,4,0,3,202406300137003.jpg
2024-06-07 01:54:06,5,0,0,0,0,0,0,0,202406070154065.jpg
2024-06-27 04:15:04,3,1,1,1,1,3,2,2,202406270415043.jpg
2024-06-15 21:16:35,5,1,2,1,2,2,0,1,202406152116355.jpg
2024-06-05 04:26:30,5,0,0,0,0,0,0,0,202406050426305.jpg
2024-06-22 09:37:44,2,0,0,0,0,0,0,0,202406220937442.jpg
2024-06-19 20:01:16,2,1,0,1,0,4,2,6,202406192001162.jpg
2024-06-14 09:33:58,5,0,0,0,0,0,0,0,202406140933585.jpg
2024-06-29 03:25:12,4,1,4,1,5,0,3,6,202406290325124.jpg
2024-06-28 07:35:55,4,1,0,1,5,4,3,3,202406280735554.jpg
2024-06-03 11:41:57,2,1,1,1,1,1,0,6,202406031141572.jpg
2024-06-23 21:33:09,2,1,0,0,1,3,0,0,202406232133092.jpg
2024-06-07 09:07:56,5,1,0,1,7,5,0,0,202406070907565.jpg
2024-06-30 05:32:54,4,1,1,0,0,5,1,7,202406300532544.jpg
2024-06-21 04:24:37,3,0,0,0,0,0,0,0,202406210424373.jpg
2024-06-04 10:22:32,4,0,0,0,0,0,0,0,202406041022324.jpg
2024-06-17 15:29:33,5,1,3,1,5,0,1,2,202406171529335.jpg
2024-06-01 23:40:30,5,0,0,0,0,0,0,0,202406012340305.jpg
2024-06-16 00:45:53,3,0,0,0,0,0,0,0,202406160045533.jpg
2024-06-01 16:21:12,1,1,1,1,0,3,2,0,202406011621121.jpg
2024-06-01 21:12:06,4,0,0,0,0,0,0,0,202406012112064.jpg
2024-06-03 21:43:19,5,0,0,0,0,0,0,0,202406032143195.jpg
2024-06-12 01:03:42,2,0,0,0,0,0,0,0,202406120103422.jpg
2024-06-15 01:46:19,3,0,0,0,0,0,0,0,202406150146193.jpg
2024-06-22 19:34:44,4,0,0,0,0,0,0,0,202406221934444.jpg
2024-06-15 15:07:16,5,1,3,0,6,2,0,0,202406151507165.jpg
2024-06-18 15:57:54,4,0,0,0,0,0,0,0,202406181557544.jpg
2024-06-16 17:14:14,5,0,0,0,0,0,0,0,202406161714145.jpg
2024-06-05 02:56:16,5,0,0,0,0,0,0,0,202406050256165.jpg
2024-06-09 05:54:33,2,1,1,1,6,1,0,3,202406090554332.jpg
2024-06-11 12:05:11,3,0,0,0,0,0,0,0,202406111205113.jpg
2024-06-13 10:06:25,2,0,0,0,0,0,0,0,202406131006252.jpg
2024-06-28 15:59:15,3,0,0,0,0,0,0,0,202406281559153.jpg
2024-07-01 02:54:17,5,0,0,0,0,0,0,0,202407010254175.jpg
2024-06-02 01:05:35,1,1,1,0,4,2,0,5,202406020105351.jpg
2024-06-09 17:38:02,3,0,0,0,0,0,0,0,202406091738023.jpg
2024-06-17 14:28:29,2,1,2,0,0,1,1,0,202406171428292.jpg
2024-06-12 06:29:28,4,1,3,1,6,2,0,6,202406120629284.jpg
2024-06-01 18:20:00,5,0,0,0,0,0,0,0,202406011820005.jpg
2024-06-09 20:40:41,4,1,0,1,7,2,1,2,202406092040414.jpg
2024-06-23 07:24:02,2,0,0,0,0,0,0,0,202406230724022.jpg
2024-06-21 03:15:34,5,0,0,0,0,0,0,0,202406210315345.jpg
2024-06-13 17:53:43,1,1,4,0,5,4,3,7,202406131753431.jpg
2024-06-02 00:24:30,4,1,0,1,9,0,2,7,202406020024304.jpg
2024-07-01 06:52:53,3,1,1,0,5,5,4,2,202407010652533.jpg
2024-06-12 14:44:28,3,0,0,0,0,0,0,0,202406121444283.jpg
2024-06-05 14:19:58,2,1,0,1,6,4,1,1,202406051419582.jpg
2024-06-03 14:02:03,2,1,4,1,3,3,0,2,202406031402032.jpg
2024-06-02 21:10:34,4,1,3,0,3,0,2,6,202406022110344.jpg
2024-06-07 05:21:59,1,0,0,0,0,0,0,0,202406070521591.jpg
2024-06-07 21:41:47,4,0,0,0,0,0,0,0,202406072141474.jpg
2024-06-21 11:50:38,5,0,0,0,0,0,0,0,202406211150385.jpg
2024-06-19 17:44:05,3,0,0,0,0,0,0,0,202406191744053.jpg
2024-06-17 08:38:54,3,0,0,0,0,0,0,0,202406170838543.jpg
2024-06-05 08:42:41,2,0,0,0,0,0,0,0,202406050842412.jpg
2024-07-01 14:13:57,3,1,2,0,4,4,1,6,202407011413573.jpg
2024-06-12 23:43:17,1,1,0,1,0,1,1,4,202406122343171.jpg
2024-06-01 14:28:48,2,1,1,0,9,5,4,7,202406011428482.jpg
2024-06-28 14:44:35,5,0,0,0,0,0,0,0,202406281444355.jpg
2024-06-13 11:47:18,5,1,2,1,1,1,1,0,202406131147185.jpg
2024-06-15 14:26:13,3,0,0,0,0,0,0,0,202406151426133.jpg
2024-06-10 05:26:33,5,1,4,0,3,0,2,1,202406100526335.jpg
2024-06-14 21:55:35,1,1,2,1,9,3,3,6,202406142155351.jpg
2024-06-19 18:06:26,5,1,4,1,8,3,1,4,202406191806265.jpg
2024-06-27 10:39:02,1,0,0,0,0,0,0,0,202406271039021.jpg
2024-06-09 04:04:36,3,1,1,1,4,1,0,2,202406090404363.jpg
2024-06-16 08:43:08,4,1,2,0,3,5,1,2,202406160843084.jpg
2024-06-12 05:29:51,5,1,0,1,4,1,2,6,202406120529515.jpg
2024-06-12 22:37:33,5,1,4,0,7,3,1,5,202406122237335.jpg
2024-06-30 11:55:42,4,1,4,1,7,0,2,4,202406301155424.jpg
2024-07-01 09:09:15,3,0,0,0,0,0,0,0,202407010909153.jpg
2024-06-18 05:11:58,2,0,0,0,0,0,0,0,202406180511582.jpg
2024-06-12 12:32:25,4,0,0,0,0,0,0,0,202406121232254.jpg
2024-06-07 07:44:05,2,1,4,0,4,5,0,1,202406070744052.jpg
2024-06-12 21:42:44,3,0,0,0,0,0,0,0,202406122142443.jpg
2024-06-30 18:31:35,4,1,3,0,1,1,2,1,202406301831354.jpg
